"","non_treatment_1","non_treatment_2","non_treatment_3","control_1","control_2","control_3","siSOX10_1","siSOX10_2","siSOX10_3","siSOX10_control_1","siSOX10_control_2","siSOX10_control_3"
"ENSG00000236266.2",9,12,16,14,20,11,20,18,24,17,10,8
"ENSG00000049247.14",201,167,43,705,677,52,1002,993,1,818,780,6
"ENSG00000302605.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000049249.11",0,15,19,3,19,8,127,123,137,330,232,454
"ENSG00000270330.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116288.14",11051,8193,12928,11641,10981,12109,9209,9736,10649,9844,8390,12606
"ENSG00000299004.1",7,0,1,1,1,0,0,0,0,1,0,0
"ENSG00000200344.1",0,0,2,2,3,3,7,0,6,2,3,0
"ENSG00000284747.1",0,2,0,4,10,5,1,0,0,0,11,0
"ENSG00000284716.1",0,0,0,0,0,0,0,0,0,3,0,0
"ENSG00000116285.14",607,460,532,591,649,606,2488,2399,2017,5477,4325,4209
"ENSG00000238290.2",0,3,0,1,2,0,0,2,0,13,6,1
"ENSG00000232848.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301325.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227634.4",0,0,0,0,0,2,0,0,0,0,0,1
"ENSG00000229305.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301344.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000200975.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233645.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000298156.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301025.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301006.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000251977.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000162426.17",0,0,0,0,0,0,2,6,1,10,12,18
"ENSG00000252254.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000142599.21",254,327,472,319,331,378,495,507,626,569,483,871
"ENSG00000232912.6",0,2,2,0,0,0,3,3,0,0,0,0
"ENSG00000221083.1",0,0,0,0,0,0,0,0,0,0,0,2
"ENSG00000270282.1",0,2,2,0,0,1,0,0,0,0,0,1
"ENSG00000234619.1",0,0,1,2,1,2,0,0,0,0,1,0
"ENSG00000224315.2",0,0,1,0,0,0,0,0,0,0,0,1
"ENSG00000303676.1",0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000222511.2",0,0,0,3,0,0,0,0,0,0,0,0
"ENSG00000226545.1",0,0,0,0,0,0,0,0,0,3,0,0
"ENSG00000228423.2",0,0,1,3,0,1,1,0,1,1,2,0
"ENSG00000229716.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000074800.17",114481,97664,132157,110512,116300,128774,95221,94104,143409,86897,71302,159250
"ENSG00000274258.1",0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000230679.2",11,12,9,16,20,2,18,10,7,6,20,0
"ENSG00000201725.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000238249.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000310107.1",2,4,4,4,1,3,4,7,4,4,12,8
"ENSG00000232208.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232663.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000310124.1",0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000131686.15",0,2,3,0,0,0,0,0,0,0,0,0
"ENSG00000290109.2",0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000265141.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000197241.4",0,0,0,3,0,0,0,0,0,4,0,0
"ENSG00000142583.19",0,0,0,0,0,0,16,0,0,13,2,5
"ENSG00000252404.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000180758.13",174,96,324,312,246,369,198,176,44,158,176,337
"ENSG00000228526.9",23,0,6,21,46,5,2,3,0,30,10,5
"ENSG00000284357.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000289914.2",2,0,0,3,0,0,1,0,0,5,2,1
"ENSG00000302015.1",3,0,0,2,0,2,3,0,0,0,0,2
"ENSG00000234546.6",8,0,1,5,17,1,3,10,9,0,9,0
"ENSG00000301983.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301968.1",0,0,0,0,0,0,0,0,0,6,0,0
"ENSG00000049239.14",541,315,432,314,333,305,635,619,572,586,395,526
"ENSG00000302217.1",6,0,2,3,2,0,0,3,0,1,0,0
"ENSG00000171621.15",1114,1031,1367,1136,1332,1307,720,707,345,703,535,607
"ENSG00000294252.1",0,0,0,0,1,0,0,0,0,2,0,0
"ENSG00000296073.1",3,0,0,2,0,1,0,0,0,0,0,0
"ENSG00000296056.1",6,3,7,3,7,1,0,1,0,0,0,0
"ENSG00000307568.1",0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000284652.1",2,0,0,0,3,5,1,0,0,0,0,0
"ENSG00000284693.3",50,41,67,47,49,46,56,19,19,24,44,8
"ENSG00000252956.1",1,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000301013.1",7,3,4,6,23,4,5,0,0,4,5,2
"ENSG00000301030.1",0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000306844.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000296249.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235263.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000171612.8",1373,969,1133,1303,1299,960,593,686,481,781,538,757
"ENSG00000231181.1",1,0,0,0,0,5,2,0,5,0,0,0
"ENSG00000188807.14",221,268,252,204,304,210,118,159,127,138,98,119
"ENSG00000307011.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000171608.19",428,300,698,430,448,832,1157,1380,1387,1150,1030,1945
"ENSG00000179840.5",0,1,0,0,3,0,0,0,0,0,0,1
"ENSG00000233268.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301080.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231789.5",80,47,164,115,96,126,48,50,32,42,29,17
"ENSG00000171603.19",819,550,688,581,807,768,1215,1216,1524,984,832,1481
"ENSG00000271264.1",0,0,2,0,0,0,0,3,0,0,1,0
"ENSG00000280113.2",0,0,0,0,0,0,2,0,0,0,0,0
"ENSG00000178585.16",648,582,778,604,715,577,588,588,538,663,627,1005
"ENSG00000223989.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285701.2",0,0,4,8,1,2,4,1,0,0,3,3
"ENSG00000228150.2",23,7,20,29,38,10,18,20,16,12,18,19
"ENSG00000162441.13",484,349,634,458,570,489,438,428,536,693,545,713
"ENSG00000173614.15",323,265,428,362,413,335,384,390,278,318,306,291
"ENSG00000202415.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283611.2",0,0,0,0,0,0,1,2,0,0,2,2
"ENSG00000265521.1",0,0,0,0,0,3,0,0,0,0,1,0
"ENSG00000241326.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000162444.13",3,14,16,4,4,34,2,2,1,2,2,3
"ENSG00000130939.21",723,715,1201,656,828,1041,937,918,791,893,651,822
"ENSG00000224340.1",0,0,0,0,0,0,0,0,0,2,0,0
"ENSG00000233623.2",0,3,0,0,0,0,0,0,0,0,0,0
"ENSG00000201746.1",0,0,0,0,0,0,0,0,0,3,0,0
"ENSG00000054523.21",730,595,1071,679,864,914,1036,975,771,1004,609,816
"ENSG00000264881.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000199562.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000264501.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284735.1",9,0,6,0,0,1,7,4,0,0,0,1
"ENSG00000284642.1",1,0,5,2,5,2,0,8,5,0,3,0
"ENSG00000142657.22",5514,4260,6895,5435,5550,5432,11683,11760,11825,7304,5800,7662
"ENSG00000271989.1",2,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000251503.8",3,1,5,3,3,3,3,6,6,3,2,1
"ENSG00000175279.22",33,23,13,23,20,13,9,26,18,26,15,15
"ENSG00000241563.4",0,0,1,0,0,1,3,0,4,2,1,0
"ENSG00000160049.13",3328,2390,3998,4603,4590,3401,3627,3730,2785,3502,2687,2421
"ENSG00000203469.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000142655.14",93,65,163,105,111,122,136,107,94,103,99,136
"ENSG00000307253.1",0,0,0,0,1,0,0,0,2,0,0,0
"ENSG00000287727.1",0,8,0,1,0,0,1,2,0,1,0,5
"ENSG00000243267.3",0,0,0,0,0,0,0,0,1,0,0,2
"ENSG00000130940.15",11,14,11,3,11,17,28,16,2,1,9,5
"ENSG00000272078.1",1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000298629.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000308013.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000307983.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000307999.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225158.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000308257.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175262.15",19,11,0,0,3,0,0,0,0,0,4,0
"ENSG00000215785.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000120948.20",2677,1840,3395,2677,3158,2971,3470,3477,3110,3432,2629,3375
"ENSG00000009724.19",3,1,2,4,8,8,7,11,23,11,8,1
"ENSG00000116649.11",4137,3284,4223,4596,4830,4619,4428,3985,3244,4126,3167,5077
"ENSG00000230337.5",13,14,40,51,18,1,32,11,6,21,25,10
"ENSG00000171824.15",2396,1651,2706,2536,2851,2360,2822,2677,1517,2575,2453,2271
"ENSG00000198793.15",620,567,868,821,727,971,991,785,898,738,605,786
"ENSG00000225602.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253086.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000171819.5",13,25,13,26,28,29,9,7,0,0,0,0
"ENSG00000207451.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000238173.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000309051.1",0,0,1,2,0,0,0,1,0,2,1,0
"ENSG00000120942.14",777,505,685,684,830,622,739,727,425,675,612,608
"ENSG00000238199.1",1,5,3,2,5,7,4,2,4,2,7,11
"ENSG00000284646.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302153.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302176.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224338.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000299102.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204624.9",0,0,0,0,4,0,0,1,0,3,0,0
"ENSG00000285833.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000303300.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235643.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284708.1",0,0,0,2,0,4,0,0,0,0,0,0
"ENSG00000116661.12",180,97,264,187,179,269,131,84,100,158,135,131
"ENSG00000132879.15",272,177,185,417,357,295,251,336,143,233,203,165
"ENSG00000116670.18",2295,1709,2702,2537,2459,3095,2306,2526,2035,3300,2954,5200
"ENSG00000116663.12",123,99,210,173,135,203,61,55,45,88,62,70
"ENSG00000162490.8",0,0,12,10,0,0,8,12,11,10,12,14
"ENSG00000301523.1",0,1,0,0,1,0,0,0,0,1,0,0
"ENSG00000305789.1",0,0,0,0,0,0,0,0,1,0,1,1
"ENSG00000177674.17",1797,1407,1910,2078,1852,1953,2106,2114,2132,2697,2327,4161
"ENSG00000215910.8",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000177553.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000177000.14",279,185,316,344,328,320,286,334,177,276,227,217
"ENSG00000011021.24",271,162,364,311,383,339,607,606,452,336,294,417
"ENSG00000276470.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000278852.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175206.12",0,0,0,0,0,0,0,0,0,0,2,6
"ENSG00000275915.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000120937.10",0,0,0,0,0,0,0,1,0,0,0,15
"ENSG00000224904.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285646.3",10,12,8,15,15,7,1,5,2,7,5,5
"ENSG00000199347.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000201801.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116685.18",4290,3110,4915,4332,3858,4846,5837,5553,5038,4965,3888,6607
"ENSG00000083444.18",14029,10999,19127,15985,16063,19981,31005,31187,22714,21474,17642,20436
"ENSG00000287384.1",0,3,0,0,2,1,0,0,0,0,5,0
"ENSG00000116688.19",3021,2355,4344,2483,3270,3946,3928,3729,3379,3010,2828,3120
"ENSG00000270914.1",0,0,0,0,0,0,0,0,0,0,0,1
"ENSG00000116691.12",765,568,946,1134,980,769,1009,1162,665,1129,1006,1082
"ENSG00000202461.1",0,0,1,2,0,0,0,1,0,0,0,2
"ENSG00000276869.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000243539.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000120949.15",5,0,0,6,0,0,10,18,8,10,5,8
"ENSG00000201135.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227875.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285604.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000294285.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301863.1",0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000283789.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000028137.20",21,26,55,47,32,77,222,123,114,201,103,313
"ENSG00000296888.1",0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000263676.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000297053.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225196.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000252969.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000048707.15",396,259,453,341,304,558,779,741,633,718,516,522
"ENSG00000295309.1",2,0,3,0,0,0,3,1,0,0,0,0
"ENSG00000239149.1",3,2,1,4,5,8,9,10,8,8,7,10
"ENSG00000229484.4",5,2,7,11,6,5,17,35,0,0,8,8
"ENSG00000309694.1",2,3,12,2,5,20,5,16,0,0,0,0
"ENSG00000162496.11",2498,1853,2936,2473,2469,2685,8682,8273,8994,8498,6767,8216
"ENSG00000221340.1",0,1,1,2,0,0,2,6,2,8,8,3
"ENSG00000276830.1",0,1,1,1,0,0,3,4,0,0,0,1
"ENSG00000305650.1",12,7,13,24,24,16,90,69,43,97,103,50
"ENSG00000288927.3",18,6,14,26,13,17,194,216,218,185,169,173
"ENSG00000204518.3",0,0,0,0,0,0,6,6,0,0,0,0
"ENSG00000226166.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000188984.12",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000157330.10",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116726.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116721.9",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228338.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000239810.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231103.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000179172.10",3,10,3,4,3,7,2,6,7,3,9,5
"ENSG00000120952.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000243073.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000296105.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000187545.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204510.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000207434.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234064.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232423.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000274178.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000274764.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000277058.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229571.7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000277862.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236179.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000275774.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000290772.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229978.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000297821.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233336.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000280267.7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000179412.11",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204505.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000279169.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000279804.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000295394.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250894.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000270601.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231219.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000207511.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000182330.11",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237700.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204501.7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228229.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204481.8",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204480.9",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204479.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204478.11",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000307992.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000295011.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000162494.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301663.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000259961.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000215909.3",0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000162493.18",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000222952.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237445.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000295237.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253085.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116731.23",428,358,772,425,538,490,631,668,456,504,355,483
"ENSG00000289380.1",0,1,0,1,1,0,0,0,2,2,0,2
"ENSG00000304226.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000189337.17",678,595,791,759,835,901,519,409,234,311,319,181
"ENSG00000252151.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231606.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234593.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302124.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235829.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287756.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000294214.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000294586.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000293964.1",0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000175147.13",92,80,124,305,160,59,69,66,13,48,39,6
"ENSG00000310342.1",1,0,3,9,0,0,0,5,0,6,0,0
"ENSG00000171729.15",1963,1631,2750,2233,2178,2247,1158,1316,1010,1247,1018,1449
"ENSG00000204464.8",1,0,0,13,3,8,5,1,0,2,0,1
"ENSG00000215720.4",3,0,9,0,1,1,1,0,0,0,0,0
"ENSG00000278480.1",5,0,0,0,0,0,0,2,0,0,0,0
"ENSG00000142621.22",36,19,54,33,54,24,25,16,12,43,22,26
"ENSG00000228140.3",1,4,13,3,0,0,4,0,1,11,3,4
"ENSG00000233485.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236045.1",0,0,0,0,0,0,0,0,0,0,0,1
"ENSG00000142634.14",1238,1118,1714,1399,1353,1720,3229,3379,4232,3373,3132,6611
"ENSG00000162438.12",0,0,0,0,0,0,2,0,1,0,0,0
"ENSG00000142615.9",0,0,0,0,0,0,3,2,0,1,0,0
"ENSG00000215704.10",0,0,0,4,0,6,2,3,2,2,0,4
"ENSG00000132906.19",403,248,303,325,284,266,333,322,220,424,445,605
"ENSG00000116138.14",312,387,325,324,460,264,330,444,247,556,319,388
"ENSG00000251866.1",0,0,0,0,0,2,0,0,0,0,1,0
"ENSG00000272510.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116771.7",1,2,0,0,0,0,0,0,0,3,0,2
"ENSG00000237301.2",0,0,0,0,1,0,1,2,0,0,0,0
"ENSG00000235084.3",33,45,46,46,41,76,31,61,33,35,62,89
"ENSG00000252417.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000294489.1",2,0,0,0,0,0,0,0,5,0,0,0
"ENSG00000236500.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000197312.13",262,235,287,239,243,247,266,273,150,291,214,206
"ENSG00000215695.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116786.16",947,680,1271,853,863,1270,1239,1485,1117,1059,1047,1156
"ENSG00000271742.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237938.5",3,0,6,8,2,1,4,0,6,13,2,13
"ENSG00000162461.9",0,0,0,9,0,0,0,0,0,1,13,2
"ENSG00000224459.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000162460.8",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000297277.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000162458.14",384,267,260,382,441,339,396,394,342,575,467,669
"ENSG00000179743.5",78,50,98,133,137,63,172,139,33,189,172,182
"ENSG00000224321.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233954.7",79,93,97,141,119,161,83,97,74,82,110,135
"ENSG00000178715.8",1,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000065526.13",798,569,855,724,930,753,1351,1326,1334,1308,919,1243
"ENSG00000270620.1",0,0,0,0,0,1,0,0,3,0,0,0
"ENSG00000116809.13",544,651,856,685,652,777,1135,1161,809,867,782,1036
"ENSG00000234607.2",0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000231353.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000275503.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224966.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000183888.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233078.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000173641.19",0,0,0,2,0,0,0,0,0,0,0,0
"ENSG00000186510.13",0,0,0,7,0,0,3,1,0,0,0,0
"ENSG00000307216.1",0,0,1,4,3,10,7,6,6,5,12,12
"ENSG00000232456.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000184908.21",0,0,0,0,0,0,8,9,11,18,10,3
"ENSG00000185519.10",25,32,71,36,48,84,83,71,54,76,87,154
"ENSG00000142627.14",576,415,900,706,674,865,1953,2083,2152,2701,2154,4379
"ENSG00000227959.3",3,7,5,3,7,14,9,9,12,1,11,8
"ENSG00000297531.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000142632.18",147,165,114,196,212,116,276,282,137,632,509,547
"ENSG00000291077.2",3,3,15,6,9,16,11,10,9,35,27,34
"ENSG00000237276.10",0,0,0,0,1,1,0,0,1,0,3,2
"ENSG00000288398.1",55,39,92,52,82,91,128,96,101,160,135,154
"ENSG00000132881.13",81,40,127,91,55,46,62,102,48,82,74,90
"ENSG00000293791.1",0,0,0,6,1,5,1,3,0,2,1,3
"ENSG00000233929.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000037637.12",710,694,961,1053,1115,945,1053,973,611,1331,914,1076
"ENSG00000055070.18",450,381,731,553,603,695,592,575,670,358,447,594
"ENSG00000226457.1",9,1,1,2,2,0,2,2,2,5,1,1
"ENSG00000187144.11",0,2,0,5,0,7,1,1,0,0,1,0
"ENSG00000157191.21",1435,1006,1901,1291,1327,1583,1563,1688,1866,1802,1504,2642
"ENSG00000290842.2",15,5,21,53,21,19,28,14,5,14,22,18
"ENSG00000226029.1",10,0,7,7,0,5,4,12,4,6,2,4
"ENSG00000080947.16",0,6,13,6,4,0,2,5,0,0,2,2
"ENSG00000306228.1",33,6,21,5,2,3,5,17,0,2,10,4
"ENSG00000206652.1",1,2,0,7,0,2,2,3,0,0,1,1
"ENSG00000224174.3",6,5,6,10,8,5,6,13,1,16,13,13
"ENSG00000233421.6",0,0,0,0,1,0,0,3,0,4,0,0
"ENSG00000277344.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000298308.1",0,0,0,0,1,0,0,0,0,2,0,2
"ENSG00000225710.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000219481.11",266,208,160,347,400,140,198,281,66,313,243,123
"ENSG00000271732.2",4,2,17,10,1,3,13,9,1,6,15,2
"ENSG00000291072.2",112,36,109,112,191,91,159,110,56,156,130,48
"ENSG00000215908.12",0,0,1,1,4,1,1,3,0,2,0,0
"ENSG00000283773.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000293920.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000293901.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000186301.8",14,4,7,57,28,3,38,50,7,40,51,0
"ENSG00000282143.2",0,0,1,3,0,1,3,1,0,0,1,1
"ENSG00000207513.1",0,0,1,1,0,0,0,0,0,0,1,1
"ENSG00000280114.1",0,0,0,0,0,0,0,2,0,0,0,1
"ENSG00000290849.2",24,24,22,19,23,18,15,12,17,20,12,14
"ENSG00000236698.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000296694.1",0,0,0,0,0,0,0,9,0,0,2,2
"ENSG00000268869.9",5,2,1,4,4,1,7,2,0,0,2,1
"ENSG00000279151.2",0,0,0,0,0,0,1,0,0,0,1,0
"ENSG00000293526.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282740.2",0,0,0,4,0,0,2,1,0,4,4,3
"ENSG00000058453.18",119,70,95,152,137,104,169,98,99,165,180,171
"ENSG00000290850.2",2,0,0,0,0,0,1,2,0,1,1,0
"ENSG00000207389.1",0,0,1,0,0,0,0,0,0,1,0,0
"ENSG00000227684.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000290851.2",1,0,0,0,0,0,2,1,0,5,4,1
"ENSG00000186715.12",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223643.6",0,0,1,0,1,0,0,0,0,0,0,0
